12316	12	2695	3	\N	1252	quRDlpPDlpuB
12317	12	2413	1	\N	1090	quRDPURprURB
12318	12	3754	1	\N	1546	quRdldRdEldr
12319	12	663	1	\N	1180	PuFlEPFlERuR
12321	12	344	2	RFU	1000	1uBU1qLBnquL
12322	12	1415	0	RFU	1008	1uBUqLBnq1uL
12323	12	97	2	RFU	1000	PuFUEPFRnEuR
12324	12	1658	0	\N	1046	EuLuLu1uBlqF
12326	12	3444	1	\N	1114	quRuruPqFrbE
12327	12	2615	3	\N	1080	PuERBPFRqPuR
12328	12	719	0	\N	1080	Eu1FPELFREuF
12329	12	1859	1	\N	1140	1uqLE1BlFluL
12331	12	1503	0	RFU	1008	1uqLU1n1BLuL
12332	12	59	0	\N	1182	Eu1BEDlpqFLF
12333	12	3445	0	\N	980	1uq1BRqPqLBL
12334	12	276	0	\N	1500	Eu1fdbPbdfuF
12335	12	2327	1	\N	1270	quPFDqrBpERB
12336	12	2546	1	\N	1160	quPFDEuFpERB
12338	12	2767	0	\N	1080	1uqRB1qPBLuL
12339	12	1028	3	\N	1032	PuELU1FLn1uR
12340	12	2987	0	\N	1088	quPE1nLFURnB
12341	12	3542	0	\N	976	1uqPURnPnRBL
12342	12	3816	0	\N	1048	1uqPURnBLFnE
12343	12	142	3	\N	1042	quPEUFuFPErB
12345	12	276	0	\N	1540	Eu1bdfPfdbuF
12347	12	3755	3	\N	1228	PuElnqUBluFR
12348	12	1378	0	\N	1088	quPUE1ULFRUB
12349	12	1028	0	\N	1088	PuEU1qUBLUFR
12350	12	3542	1	\N	1096	quPUE1uLUFRB
12351	12	1812	0	\N	1054	quPUPnEUFruB
12353	12	1028	3	\N	1040	PuEnFRBULu1q
12354	12	2231	3	\N	1208	Eu1nlDPfRp1F
12355	12	3826	1	\N	988	quPuqUEnBFRB
12356	12	42	0	\N	1060	quPuEnfPErUB
12357	12	390	0	RFU	990	PuEuEufUfUfR
12359	12	1781	0	\N	1038	qurEnFURnRuB
12360	12	2828	0	\N	1062	fDFpF1FRUPEL
12361	12	3604	3	\N	1112	bDBpPbnqEUFR
12362	12	2695	1	\N	1216	bDBdBuqfpfdB
12363	12	2852	1	\N	1198	bDBdFREDPBUR
12365	12	59	2	\N	1300	fDBFrBEdfpbd
12366	12	59	0	\N	1472	fDqFdlBEdrpf
12367	12	275	0	\N	1280	fDqFuqFrbfpf
12368	12	59	0	\N	1412	fDqFulBEdlpf
12370	12	767	0	\N	1280	rDRfPBRfPqpr
12371	12	2615	3	\N	1380	bDBrqlBrqlpb
12372	12	2103	3	\N	1490	bDBrEdFrqlpb
12373	12	2175	1	\N	1240	fDFUErFnErpf
12375	12	59	0	\N	1480	fDFulBEdlqpf
12376	12	663	1	RFD	1224	rDPpRbPDRpbr
12377	12	1743	1	\N	1212	lD1plUbPnRbL
12378	12	59	0	\N	1280	fDBErBEubfpf
12380	12	59	2	\N	1280	fDqErBEdbpbd
12381	12	59	2	\N	1260	fDqErBdbpbdE
12382	12	59	2	\N	1280	fDqErBufpfuE
12383	12	59	0	\N	1290	fDbErBEuBfpf
12385	12	3443	3	\N	1180	fDERqPFPBRpf
12386	12	2021	0	\N	1070	fDEPFRFpF1uL
12387	12	5	1	\N	1262	lD1fDfplU1pl
12388	12	275	0	\N	1492	fDErdqFldBpf
12389	12	2247	3	\N	1280	rDPbLn1bnrpR
12392	12	3130	0	\N	1120	bDqUBpbPEnFR
12393	12	1993	1	\N	1040	bDqUBpbnqRBP
12394	12	2349	0	\N	1120	lD1ULpE1fnE1
12395	12	2493	2	\N	1080	bDqU1BLBpbnq
12396	12	2239	2	\N	1186	fDEnBnqnFrpf
12398	12	1272	1	\N	1150	lD1uLplbRBPB
12399	12	78	2	\N	1120	bDquBpbuqRBP
12400	12	719	2	\N	1210	rDPuRp1bPbLP
12401	12	59	0	\N	1532	lDlDflbUrbpl
12402	12	663	3	\N	1376	bDbDulfnfUld
12404	12	703	0	\N	1172	rDrpFUfpfnED
12405	12	663	1	\N	1216	bDbprpUrnrDr
12406	12	275	2	\N	1256	fDfdBElBFpbd
12407	12	59	0	\N	1608	fDfdbrfublpf
12409	12	663	2	\N	1320	bDbdUfrnrUfD
12410	12	59	0	\N	1270	fDBfrBEubEpf
12411	12	275	0	\N	1270	fDqfuqFrbFpf
12412	12	59	0	\N	1280	fDbfrBEuBEpf
12414	12	275	0	\N	1416	fDfrfufrfpuf
12415	12	719	0	\N	1320	rDrbLfLU1f1b
12416	12	703	0	RFD	1040	rDrFRERpPFPE
12417	12	2624	0	\N	1090	fDfLE1pLFLUl
12419	12	275	0	\N	1496	lDlbrprblpnl
12420	12	275	0	\N	1596	fDflbdblfpuf
12421	12	275	0	\N	1604	lDlbrdUfrbul
12422	12	59	0	\N	1460	lDlUlbrDrbpl
12424	12	1743	1	\N	1260	fDfUrBUqrFpE
12425	12	2111	1	\N	1218	lDlnLplbubUL
12426	12	5	3	\N	1198	fDfnFrnrUfpF
12427	12	663	1	\N	1208	bDbnbpUbprDr
12429	12	59	0	\N	1440	fDfufrfufrpf
12430	12	59	0	\N	1560	fDfuflbdblpf
12431	12	275	2	\N	1260	fDfuqrBFpfuF
12432	12	1555	3	\N	1186	bDbuLUqUb1pq
12434	12	703	0	\N	1204	lDRdPnRdPpUl
12435	12	275	0	\N	1472	fDBrdqFldEpf
12436	12	1799	0	\N	1338	rDLbLpPDulpP
12437	12	2397	1	\N	1370	fDBLEuF1qrpf
12439	12	815	1	\N	1220	fDBLqPB1qRpf
12440	12	663	1	\N	1320	fDBLqrB1qrpf
12441	12	275	0	\N	1460	fDBldqFluEpf
12443	12	2679	0	\N	1240	lDRnlUPnlpUl
12445	12	3303	3	\N	1124	fDqDqpBPBRpf
12446	12	2623	3	\N	1108	rD1pLU1DLpnr
12447	12	59	0	\N	1448	fDqdlBEdrFpf
12448	12	2623	3	\N	1220	lDPFLERF1Epl
12449	12	2485	1	\N	1202	fDqRpPERDBpE
12450	12	751	0	\N	1174	bDELFpED1pbF
12452	12	1214	1	\N	1178	fDqPBpERuPnE
12453	12	2968	0	\N	1130	fDqPBpEUE1UL
12454	12	734	0	\N	1138	rD1qLpPUBUqP
12455	12	734	2	\N	1130	rD1qLpPnPEUF
12457	12	2584	2	\N	1170	fDqPBpEuE1UL
12458	12	900	1	\N	1178	fDqPBpEuRUPE
12459	12	862	0	\N	1240	fDqPBpf1qUBL
12460	12	2968	3	\N	1200	fDqPBpfULE1F
12461	12	2767	0	\N	1174	fDqPBpqDRpBf
12462	12	1165	2	\N	1130	fDqPBPqPBrpf
12464	12	3491	0	\N	1302	lDPEPpEDFrpl
12465	12	2263	0	\N	1120	fDqrBEnFpEnE
12466	12	3017	0	\N	1188	bDElFpqnLn1q
12467	12	3002	1	\N	1280	lDPfRplbRBPB
12469	12	1799	2	\N	1240	rD1bLp1bPbLP
12470	12	1239	3	\N	1290	fDqrqpEDbpuE
12471	12	767	0	\N	1140	lDPU1nRULpnl
12472	12	59	0	\N	1460	fDqulBEdlFpf
12474	12	2450	3	\N	1206	bDfDfp1pqLUq
12475	12	275	2	\N	1320	fDbDlDlDfDbp
12476	12	1527	1	\N	1342	fDbDlBDEdBpE
12477	12	275	3	\N	1444	fDbDlUbdnfUr
12478	12	663	2	\N	1508	bDfDulDbnfrD
12480	12	871	2	\N	1280	bDfdBDbDfpuq
12481	12	871	2	\N	1348	bDfdBpufDbDq
12482	12	275	2	\N	1276	fDbdBElqEpbd
12483	12	59	0	\N	1668	fDbdfrbuflpf
12485	12	275	2	\N	1336	fDbdBlqEpbdE
12486	12	2607	3	\N	1320	lDrFLErF1Epl
12487	12	3519	2	\N	1302	bDf1pLDFLFpb
12488	12	275	0	\N	1476	fDbrbubrbpuf
12489	12	663	1	\N	1448	fDbrUrnbrprf
12491	12	1799	0	\N	1450	rDlfRdRU1f1b
12492	12	275	0	\N	1576	fDblfDUlbrUf
12493	12	275	0	\N	1556	lDrblplbrpnl
12494	12	275	0	\N	1656	fDblfdflbpuf
12496	12	275	0	\N	1312	fDbUbDbUbDfD
12497	12	549	0	\N	1640	lDrUblfDlbpl
12498	12	663	1	\N	1340	bDfnbUfnbpUb
12499	12	275	0	\N	1640	lDrnblfplbpl
12501	12	59	0	\N	1620	fDbublfdflpf
12502	12	815	1	\N	1220	bDLB1ELq1Fpb
12503	12	663	1	\N	1320	bDLB1fLq1fpb
12504	12	2767	0	\N	1260	rDBRfPqRfPpr
12505	12	2175	0	\N	1150	rDBPURqpRFRE
12507	12	2615	3	\N	1108	rDBDqUBpqpnr
12508	12	1028	3	\N	1100	rDBUPURnqpnr
12509	12	3604	3	\N	1208	rDqLPU1nRBpr
12510	12	3646	3	\N	1208	lDE1URnLPFpl
12511	12	968	0	\N	1156	bD1FLn1ELpUb
12512	12	2623	3	\N	1220	rDqLF1BLE1pr
12513	12	3543	3	\N	1160	bD1ELqLF1Bpb
12515	12	3303	3	\N	1124	bD1ELEDFpFpb
12516	12	1402	3	\N	1178	lDEUEnPERfpl
12517	12	2391	1	\N	1128	fDPUPnRpf1UL
12518	12	3303	3	\N	1108	bD1U1nLELFpb
12519	12	2767	0	\N	1140	bD1nPULnRpUb
12521	12	275	0	\N	1350	fDrFrBEuqrpf
12522	12	751	0	\N	1360	lDfLb1fLb1pl
12523	12	1183	0	\N	1470	lDfLbPdRb1pl
12524	12	2175	3	\N	1220	rDbRUPbRnPpr
12525	12	2207	2	\N	1166	bDlqUFUEUBpb
12527	12	275	0	\N	1632	fDrfdblbdfpf
12528	12	275	0	\N	1440	fDrfufrfufpf
12529	12	2823	1	\N	1476	fDrDubrpfpul
12530	12	663	1	\N	1476	fDrDurDlDulf
12532	12	1097	1	\N	1282	fDrpf1PquBLR
12533	12	549	0	\N	1524	lDfplblprDlb
12534	12	59	0	\N	1400	lDfplbrnrUrb
12535	12	2175	1	\N	1268	fDrprDbnbpUf
12537	12	275	0	\N	1428	fDrdqFldBEpf
12538	12	2175	1	\N	1348	fDrdUfUfDurf
12541	12	1529	3	\N	1370	rDbLFPuRE1pr
12542	12	2607	3	\N	1320	rDbLF1bLE1pr
12543	12	59	0	\N	1350	fDrBuqFrErpf
12544	12	1719	0	\N	1362	fDrqpEDbuqpE
12545	12	285	1	\N	1210	rDb1BLBprEUF
12547	12	1460	0	\N	1198	rDb1BLUBnBpr
12548	12	2482	2	\N	1250	bDlE1F1pbPuR
12549	12	1480	0	\N	1100	rDb1qLqpqPBP
12550	12	275	0	\N	1350	fDrqrBEuFrpf
12552	12	275	0	\N	1692	fDrbdflfdbpf
12553	12	663	1	\N	1508	bDlfUlnlfplb
12554	12	275	0	\N	1500	fDrbubrbubpf
12555	12	275	0	\N	1460	fDlrqFdBElpf
12557	12	663	2	\N	1492	fDrnfdnlnblD
12558	12	2175	2	\N	1460	fDrnbpurpflD
12559	12	2175	3	\N	1544	fDrnbdnfplbd
12560	12	1028	3	\N	1196	bDln1BlqLpUb
12562	12	2823	2	\N	1392	fDrnrfdUbUbD
12563	12	59	0	\N	1480	lDfnflbprUrb
12564	12	1028	3	\N	1144	bDlnlpUBRbPq
12565	12	2615	3	\N	1240	bDlnPUlnRpUb
12567	12	767	0	\N	1320	lDBlqRBlqPpl
12568	12	2615	3	\N	1420	fDLf1bLf1bpf
12569	12	436	2	\N	1156	fDLpFD1pfPER
12570	12	751	0	\N	1108	bDPDRnPpRpUb
12571	12	719	0	\N	1204	lDqdBnqdBpUl
12573	12	59	0	\N	1460	fDlqFdBElrpf
12574	12	275	0	\N	1476	fDlBEdlqFpuf
12575	12	275	0	\N	1442	fDlBErqFdlpf
12576	12	275	0	\N	1470	fDlErqFdBlpf
12578	12	549	0	\N	1640	lDblpflbnrpl
12579	12	275	0	\N	1620	fDlfdflbubpf
12580	12	59	0	\N	1472	lDblUlbrDrpl
12581	12	549	0	\N	1592	lDblnrflprpl
12583	12	663	1	\N	1370	fDlplbnlUlbf
12584	12	275	0	\N	1368	fDldqFluBEpf
12585	12	59	0	\N	1418	fDldBErqFlpf
12586	12	275	0	\N	1470	fDlBrqFdElpf
12588	12	275	0	\N	1460	lDbrprblnlpl
12589	12	275	0	\N	1560	fDlbdblfufpf
12590	12	275	0	\N	1532	lDbrnblfplpl
12591	12	275	0	\N	1632	fDlbufrbdfpf
12594	12	2767	0	\N	1148	fDUEnBUFnqpf
12595	12	2767	0	\N	1148	lDU1nPULnRpl
12596	12	59	0	\N	1496	lDUlbrDrblpl
12597	12	59	0	\N	1536	lDUlbrUfrbnl
12599	12	2767	0	\N	1112	bDUEpBDFpqnb
12600	12	2767	0	\N	1112	rDU1pPDLpRnr
12601	12	815	1	\N	1100	fDUqpBnqDBpf
12602	12	59	0	\N	1556	lDUrblDlbrpl
12603	12	59	0	\N	1536	lDUrblUbrfnl
12605	12	968	0	\N	1108	bDULUqnBn1pb
12606	12	751	0	\N	1060	fDURUPpRnPnf
12607	12	491	0	\N	1480	bDUlbulbDUld
12608	12	491	2	\N	1396	bDUlDnldbrur
12609	12	491	2	\N	1464	bDUlDnrufrdl
12611	12	491	2	\N	1516	bDUlpUrdfldr
12612	12	491	0	\N	1468	bDUldrfpnldr
12613	12	491	0	\N	1292	bDUlulbpnrur
12614	12	491	1	\N	1456	bDUlulbdfufD
12616	12	491	1	\N	1384	bDUlulDbdfuf
12617	12	491	1	\N	1456	bDUlulDfufdb
12618	12	491	3	\N	1288	bDUlulpbubub
12619	12	491	3	\N	1432	bDUlulpfdbdf
12621	12	491	1	\N	1408	bDUlulfufdbD
12623	12	1743	1	\N	1204	lDnlpbUbnlUl
12624	12	783	2	\N	1248	bDnbUFnbUEpb
12627	12	2759	0	\N	1196	lDnRdPURdPpl
12628	12	2751	0	\N	1212	fDnbpEDbpFUf
12629	12	663	1	\N	1312	lDnrplDrplUl
12631	12	3646	3	\N	1108	lDnF1nLUEpUl
12632	12	2767	0	\N	1172	rDnBpFDqpEUr
12633	12	2759	0	\N	1272	fDnRplDPplUf
12634	12	3604	3	\N	1116	rDnBnPURqpUr
12635	12	703	0	\N	1060	rDnBnqpBUqUr
12637	12	2327	1	\N	1226	bDnLu1pRbPUb
12639	12	1028	3	\N	1156	rDnqLBUq1Bpr
12640	12	3755	3	\N	1108	rDnqLU1nBpUr
12641	12	3661	3	\N	1116	lDnEURnPFpUl
12642	12	2615	3	\N	1100	rDnEDFUEpFpr
12643	12	2695	3	\N	1196	rDnEdFUEdFpr
12644	12	767	0	\N	1148	bDnPU1nRULpb
12646	12	275	0	\N	1254	fDuFrBEuqpuf
12647	12	59	0	\N	1476	fDuBEldqFlpf
12648	12	59	0	\N	1322	fDuBEuqFrpuf
12651	12	59	1	\N	1304	fDufplnfnfnl
12652	12	59	0	\N	1416	fDufrfufrfpf
12653	12	59	0	\N	1596	fDuflbdblfpf
12654	12	59	0	\N	1616	rDurflUblfur
12656	12	275	0	\N	1254	fDuqrBEuFpuf
12657	12	2607	3	\N	1480	bDufDrfdnbnl
12658	12	59	0	\N	1476	fDubrbubrbpf
12659	12	59	0	\N	1656	fDublfdflbpf
12661	12	2767	0	\N	1252	fDuRpLDPp1uf
12662	12	719	0	\N	1116	rDuBUqpBnqur
12663	12	815	1	\N	1116	bDuLn1pLU1ub
12664	12	2767	0	\N	1252	lDuEpBDFpqul
12666	12	2823	3	\N	1476	fDurDblpubpr
12667	12	1743	3	\N	1288	fDurDrdUlUlf
12668	12	2607	3	\N	1476	fDurDlDulDrf
12669	12	59	0	\N	1416	fDulBEdlqFpf
12671	12	2175	3	\N	1212	rpRDrnbLU1bP
12672	12	275	2	\N	1280	fpBFlqFdbDbd
12673	12	275	2	\N	1260	fpBFlqdbDbdF
12674	12	275	2	\N	1280	fpBFlqufDfuF
12676	12	275	0	\N	1280	fpqFlqFubfDf
12677	12	275	0	\N	1290	fpbFlqFuqfDf
12678	12	815	3	\N	1340	lpLru1d1Drd1
12679	12	59	0	\N	1480	fpFrdBEruqDf
12681	12	3542	3	\N	1180	fpF1BLELq1Df
12682	12	5	3	\N	1262	rpRfpfDrnRDr
12683	12	59	0	\N	1492	fpFldBErdqDf
12684	12	1799	0	\N	1280	lpLbPURbUlD1
12685	12	1823	2	\N	1186	rpRU1ULUPfDr
12687	12	3088	0	\N	1120	lpLn1DlFRUPE
12688	12	1689	3	\N	1040	lpLn1DlULE1F
12689	12	1915	2	\N	1120	rpRnPDFRfUFR
12690	12	1307	2	\N	1080	lpLnB1q1DlUL
12691	12	1632	0	\N	1078	lpLu1DLUqUBL
12692	12	2570	3	\N	1150	lpLu1DlfPERE
12694	12	2623	1	\N	1210	lpLu1DRbLbLP
12695	12	2828	0	\N	1062	fpEDERE1nLFP
12696	12	3661	3	\N	1112	bpqDLbUBFnE1
12697	12	815	3	\N	1216	lp1d1uLrDrd1
12698	12	2980	3	\N	1198	lp1dPERpF1nE
12700	12	275	0	\N	1472	fpBEdrqFdlDf
12701	12	59	0	\N	1280	fpBEuBElbfDf
12702	12	275	0	\N	1412	fpBEurqFdrDf
12703	12	275	2	\N	1300	fpqElqFdfDbd
12705	12	2767	0	\N	1280	fpErF1ErFLDf
12706	12	703	0	\N	1380	bpqlBrqlBrDb
12707	12	1567	0	\N	1490	bpqlFdElBrDb
12708	12	13	1	\N	1242	fpEUfplDlEDf
12710	12	275	0	\N	1480	fpEurqFdrBDf
12711	12	2615	3	RFD	1160	lplDEplDlDFp
12712	12	2615	3	\N	1172	lplDEnfDfUFp
12713	12	2607	3	\N	1216	bpbDlDnlUlpl
12715	12	2607	1	\N	1376	bpbpurfUfnrd
12716	12	59	2	\N	1256	fpfdqFrqEDbd
12717	12	275	0	\N	1608	fpfdbrbdflDf
12718	12	275	0	\N	1608	fpfdblfubrDf
12720	12	59	0	\N	1270	fpBfuBElbEDf
12721	12	275	0	\N	1270	fpqflqFubFDf
12722	12	275	0	\N	1280	fpbflqFuqFDf
12723	12	59	0	\N	1280	fpbfuBElBEDf
12725	12	2615	3	RFD	1040	lplE1F1DLELF
12726	12	59	0	\N	1496	rprblDlbrDUr
12727	12	59	0	\N	1516	fpfrbpnlbrnf
12728	12	59	0	\N	1596	fpfrbdbrfDuf
12730	12	59	0	\N	1416	fpflfuflfDuf
12731	12	2623	3	\N	1320	lplbPfPnRfRb
12732	12	1551	3	\N	1218	bpbUqDblulnq
12734	12	2607	3	\N	1208	bpbUbDnbDlpl
12736	12	1362	0	\N	1170	lplnqnLulBDL
12737	12	2175	3	\N	1260	fpfnlqnBlEDF
12738	12	2055	2	\N	1238	lplu1bUbUlD1
12739	12	275	0	\N	1560	fpfufrbdbrDf
12741	12	59	2	\N	1260	fpfuBlqEDfuE
12742	12	2117	1	\N	1186	lpluqnLnlBDL
12743	12	719	0	\N	1108	lpRDPnRpPDUl
12744	12	3303	3	\N	1124	fpBpBDqLq1Df
12745	12	815	1	\N	1108	fpBpqnBDqDUf
12747	12	3518	2	\N	1302	rpLFLDFpElDr
12748	12	2598	0	\N	1178	bpFREDBPuRUB
12749	12	2646	2	\N	1130	fpBLqDFUFRnP
12750	12	2866	1	\N	1138	fpBLqDFU1nLF
12751	12	2866	3	\N	1130	fpBLqDFnFRnP
12752	12	2646	0	\N	1138	fpBLqDFn1nLF
12753	12	1202	2	\N	1170	rpLF1DRuRBnq
12755	12	2710	0	\N	1240	rpLF1DrBLn1q
12756	12	2866	0	\N	1200	fpBLqDfnPFRE
12757	12	767	0	\N	1174	rpLF1DLpED1r
12758	12	2475	2	\N	1130	rpLF1FLF1fDr
12759	12	3303	3	\N	1108	fpBLqLn1U1Df
12760	12	719	0	\N	1220	rpLEPF1ERFDr
12762	12	2759	0	\N	1174	lpRqPDRpBDlP
12763	12	1147	3	\N	1110	rpLE1DLFRE1R
12764	12	1791	0	\N	1120	rpLf1RUPDRUR
12765	12	2431	0	\N	1290	fpBlBDFpbDuF
12766	12	2929	0	\N	1188	lpRbPDLUqUBL
12767	12	3000	3	\N	1280	lpRbPDlfPERE
12769	12	2247	1	\N	1240	lpRbPDRbLbLP
12770	12	2767	0	\N	1140	bpFnBUEnqDUb
12771	12	275	0	\N	1460	fpBurqFdrEDf
12772	12	1351	0	\N	1458	bpEdBuqdFrDb
12773	12	2615	3	\N	1204	rp1dLU1dLDnr
12775	12	767	0	\N	1320	bpE1bLF1bLDb
12776	12	2695	3	\N	1220	rp1qLF1BLEDr
12777	12	2607	3	\N	1320	fpqPBlqRBlDf
12778	12	59	0	\N	1460	fpqrdBEruFDf
12780	12	2247	3	\N	1338	lpPbPDLpurDL
12781	12	831	2	\N	1240	rp1UrnLUrDnr
12782	12	2767	0	\N	1140	rp1nRULnPDUr
12783	12	59	0	\N	1472	rplDlbrUrbDr
12784	12	549	0	\N	1592	bpfpbrfnblDb
12786	12	59	2	\N	1320	fpbprprpfpbD
12787	12	1959	3	\N	1342	fpbprqpFdqDF
12788	12	59	1	\N	1444	fpbprnbdUfnl
12789	12	2607	2	\N	1508	bpfpurpbUflp
12791	12	2687	2	\N	1348	lprd1DurplpL
12792	12	2687	2	\N	1280	lprd1plprDuL
12793	12	275	0	\N	1668	fpbdfrfdblDf
12794	12	275	0	\N	1668	fpbdflbufrDf
12796	12	2759	0	\N	1420	fpbPfRbPfRDf
12797	12	2247	3	\N	1450	lprf1d1nRfRb
12798	12	59	0	\N	1556	rplbrDrblDUr
12799	12	59	0	\N	1576	fpbrfpnrblnf
12801	12	59	0	\N	1664	rplbrdnblfur
12802	12	3490	0	\N	1302	bpfRDPpEPEDb
12803	12	663	1	\N	1320	rplEPFlERFDr
12804	12	59	0	\N	1476	fpblbublbDuf
12806	12	2607	3	\N	1340	bpfUbnfUbDnb
12807	12	59	0	\N	1640	rplUbrfDrbDr
12808	12	59	0	\N	1312	fpbnbpbnbpfp
12809	12	549	0	\N	1640	bpfnlbrpblDb
12811	12	275	0	\N	1500	fpbublbublDf
12812	12	2759	0	\N	1108	lpFpEUFDEDnl
12813	12	2623	3	\N	1204	rpBdqUBdqDnr
12814	12	2767	0	\N	1320	bp1bLE1bLFDb
12816	12	94	2	\N	1156	rpqDPpBDrFRE
12817	12	59	0	\N	1476	fprqFdrBEDuf
12818	12	59	0	\N	1442	fprqFlBEdrDf
12819	12	59	0	\N	1470	fprFlBEdqrDf
12821	12	275	0	\N	1460	fprBEdqFlrDf
12822	12	549	0	\N	1640	bplbDrblUfDb
12823	12	275	0	\N	1640	rpbrpfrbnlDr
12824	12	59	0	\N	1620	fprfdfrbubDf
12826	12	275	0	\N	1472	rpbrnrblplDr
12827	12	59	0	\N	1692	fprfublfdbDf
12828	12	2607	3	\N	1370	fprDrbUrnrbf
12829	12	275	0	\N	1418	fprdqFlBErDf
12832	12	59	0	\N	1470	fprqlBEdFrDf
12833	12	59	0	\N	1460	rpblDlbrUrDr
12834	12	59	0	\N	1560	fprbdbrfufDf
12835	12	59	0	\N	1532	rpblUbrfDrDr
12837	12	59	0	\N	1460	fplrBEdqFrDf
12838	12	3661	3	\N	1208	lpBLPnRU1qDl
12839	12	3755	3	\N	1208	rpFRn1ULPEDr
12840	12	3442	3	\N	1160	bpRFPBPERqDb
12841	12	3490	1	\N	1252	lpBRqDlpqPBD
12842	12	3303	3	\N	1124	bpRFPFpEDEDb
12843	12	719	0	\N	1220	lpBPERqPFRDl
12845	12	767	0	\N	1140	lpBUFnqUEDnl
12846	12	928	1	\N	1178	bpRnRUFRErDb
12847	12	1095	3	\N	1128	fpLnLU1DfRnP
12848	12	3303	3	\N	1108	bpRnRUPFPEDb
12849	12	1896	0	\N	1166	fp1FUEn1UlDf
12851	12	767	0	\N	1260	fp1ErFLErFDf
12852	12	2695	3	\N	1220	lpq1BRqLBPDl
12853	12	2607	3	\N	1320	bpPqRfPBRfDb
12854	12	703	0	\N	1108	lpqpBnqDBDUl
12855	12	1356	0	\N	1100	lpqnLn1UBDUl
12857	12	275	0	\N	1350	fplFuBElqlDf
12858	12	59	0	\N	1430	fplBElqFulDf
12859	12	2759	0	\N	1360	bprqlBrqlBDb
12860	12	2439	0	\N	1470	bprqlFdElBDb
12862	12	1743	1	\N	1220	lpb1nLb1ULDl
12863	12	59	0	\N	1632	fplfdbrbdfDf
12864	12	59	0	\N	1440	fplfuflfufDf
12865	12	2393	3	\N	1282	fplDfLRBuq1P
12867	12	275	0	\N	1400	rpfDrblUlnlb
12868	12	275	0	\N	1340	rpfDbfnfUbfr
12869	12	1743	3	\N	1268	fplDlpbUbDnf
12870	12	2823	3	\N	1476	fplpublDfDur
12872	12	2607	3	\N	1476	fplpulprpurf
12873	12	59	0	\N	1428	fpldBErdqFDf
12874	12	1743	3	\N	1348	fpldnfnfpulf
12875	12	2823	3	\N	1484	fpldnrbDldUr
12876	12	2063	0	\N	1362	rpfLDRpluLDR
12878	12	1050	2	\N	1100	lpbRBPBDBLqL
12879	12	69	3	\N	1210	lpbRqPqDlFnE
12880	12	1690	2	\N	1150	lpbRqPqRqPDl
12881	12	924	3	\N	1198	lpbRqPnqUqDl
12883	12	1359	0	\N	1482	bprEdBuqdFDb
12884	12	1961	1	\N	1370	lpbPELu1FRDl
12885	12	663	1	\N	1320	lpbPERbPFRDl
12886	12	275	0	\N	1350	fplquBElFlDf
12887	12	3393	3	\N	1362	rpflDRpLuLDR
12889	12	2607	3	\N	1508	bprfnrUrfDrb
12890	12	59	0	\N	1500	fplbublbubDf
12891	12	2607	2	\N	1492	fplUfdUrUbrp
12892	12	1743	2	\N	1460	fplUbDulDfrp
12894	12	703	0	\N	1240	bprULnrU1Dnb
12895	12	1356	0	\N	1196	bprURqrBPDnb
12896	12	2823	1	\N	1424	fplUlfpulnld
12897	12	2823	2	\N	1392	fplUlfdnbnbp
12899	12	1356	0	\N	1144	bprUrDnq1bLB
12900	12	1817	0	\N	1186	fplnLUFnELDf
12901	12	275	0	\N	1430	fpluBElqFlDf
12905	12	2751	0	\N	1248	bpUbnEUbnFDb
12906	12	663	1	\N	1348	rpUrnlUrnlDr
12907	12	751	0	\N	1196	bpUEdFnEdFDb
12909	12	2607	3	\N	1312	rpUlDrplDrnr
12910	12	1743	1	\N	1276	lpUrnrDbpbDl
12911	12	703	0	\N	1100	lpUFpEnFDEDl
12912	12	815	1	\N	1196	fpURdPnRdPDf
12913	12	2767	0	\N	1148	lpUFnBUEnqDl
12915	12	1362	0	\N	1176	bpURqrBPnrDb
12916	12	1356	0	\N	1156	lpUBPqnBRqDl
12917	12	3646	3	\N	1108	lpUBPnRUqDnl
12918	12	3604	3	\N	1116	rpUFn1ULEDnr
12919	12	3755	3	\N	1108	rpUERUPnFDnr
12920	12	767	0	\N	1172	fpU1DPpLDRnf
12922	12	3661	3	\N	1116	lpUqULn1BDnl
12923	12	2615	3	\N	1060	lpUqUBDqnBnl
12924	12	1767	3	\N	1226	lpUquBDElFnl
12925	12	2695	3	\N	1124	lpUquBDquBnl
12928	12	767	0	\N	1148	rpnRU1nPULDr
12930	12	275	0	\N	1496	rpnrblplbrDr
12931	12	275	0	\N	1536	rpnrblnflbUr
12932	12	767	0	\N	1112	fpnBDFpqDEUf
12933	12	767	0	\N	1112	lpnRD1pPDLUl
12934	12	2695	3	\N	1100	rpnLD1ULp1Dr
12935	12	2623	3	\N	1100	rpnLp1ULD1Dr
12937	12	275	0	\N	1536	rpnlbrnblfUr
12938	12	2759	0	\N	1100	lpnqpBUqDBDl
12939	12	1362	0	\N	1108	lpnqnLU1UBDl
12940	12	2759	0	\N	1060	rpnEnFDEUFUr
12941	12	491	0	\N	1480	bpnrburbpnrd
12943	12	491	2	\N	1344	bpnrDnrubrur
12944	12	491	2	\N	1464	bpnrpUlufldr
12945	12	491	2	\N	1396	bpnrpUrdblul
12946	12	491	0	\N	1468	bpnrdlfDUrdl
12948	12	491	3	\N	1456	bpnrurbdfufp
12949	12	491	1	\N	1288	bpnrurbububD
