160384	3	43	151056	300	492
161027	42	44	10192	120	2321
156392	28	4	142199	300	492
161705	46	41	5545501	200	2013
154668	17	14	506092	100	1007
155037	11	20	1037659	100	3398
161572	46	24	1102257	111	3714
154313	14	10	246675	300	543
154423	12	15	10776	10	32
155070	15	20	1227605	200	3339
159352	29	39	3450637	300	3550
162482	49	2	248215	100	492
162156	8	48	695339	200	1707
162534	9	49	761651	100	1076
160197	20	42	2663889	300	1001
162858	2	50	110142	200	3676
156910	30	15	699729	200	2657
157156	18	31	2516094	100	3419
160737	44	5	222155	300	542
163554	51	40	6009391	300	1661
163567	51	42	253140	10	2026
156281	16	27	21315	121	1947
159015	38	23	986373	111	3297
161468	46	11	10813	121	1120
156599	4	29	225067	300	97
156331	22	27	2740509	300	2607
155758	21	24	2677370	300	1183
157093	10	31	798142	200	409
158143	35	18	4939082	0	1138
158118	15	35	1227701	100	1711
162132	5	48	255451	200	934
155549	23	16	116632	310	1411
158973	18	38	2516057	300	2010
163072	29	50	3450738	0	3821
153845	6	8	106112	300	201
162474	48	48	5845265	200	1395
156607	5	29	255473	300	255
161327	45	37	5300262	0	2124
161398	46	2	232914	300	2164
158263	35	33	4939097	0	1931
159299	39	22	5016933	200	13
159566	40	18	5136903	200	1808
163660	5	52	11789	10	3442
164335	53	39	6183539	200	2221
157624	17	33	2502745	100	1931
159654	30	40	3492487	0	3542
154595	17	5	104565	0	1600
160161	42	15	45582	110	1319
159919	41	24	5210289	200	946
156160	26	25	24770	121	3794
156344	24	27	2785843	0	1360
154216	10	13	167495	300	2599
156655	11	29	1037627	300	3693
160992	44	37	5287421	200	1867
154580	17	3	104571	100	2440
154992	20	5	23334	11	656
155901	25	16	5766	120	2767
159557	40	17	5136941	100	3341
156861	30	9	30585	110	2225
163942	52	40	6147536	200	1563
155743	24	19	2785835	0	1923
159509	40	11	1019673	100	1120
162995	19	50	515569	311	2810
153797	7	5	27077	200	3401
154821	18	18	2516039	300	32
155463	6	23	513597	100	794
155049	20	12	539075	100	3822
159303	23	39	2780258	200	1282
163757	17	52	506159	311	2093
155265	21	21	2677364	300	31
158105	35	13	980061	0	3341
159290	39	21	5016971	100	3417
162116	3	48	151021	200	2982
156205	27	6	624322	100	1915
161227	45	24	5300350	200	2239
156736	29	21	3450709	0	527
159164	39	5	210719	100	3401
162681	49	27	1173680	11	2574
157500	32	32	7261	20	261
159845	15	41	1227625	200	1471
161141	14	45	51465	10	3452
162428	48	42	5845160	0	3499
156493	28	17	142211	10	1356
158119	15	35	1227622	200	1263
162806	43	49	5255634	200	627
155461	23	5	24543	311	1369
159354	39	29	5016981	100	3648
163197	50	44	1180190	311	3442
154329	14	12	246677	300	601
155601	23	23	116641	310	3816
160621	33	43	3954185	0	3753
162649	49	23	1173676	11	3078
153737	6	2	22168	300	3443
163232	49	50	5897313	200	3442
154891	19	10	515476	0	1055
154305	14	9	246674	300	1743
158397	36	16	4943366	100	1264
159314	39	24	5016975	100	1867
162676	49	26	5897327	300	2912
157366	32	14	728941	200	3334
159924	25	41	2801496	300	535
162777	49	39	248229	10	3350
154495	16	7	4909	121	2301
154715	5	18	255501	100	492
156174	27	2	129640	200	1561
158594	37	6	208291	111	1917
161299	34	45	3988271	0	2323
161316	36	45	4943391	100	2520
161743	47	1	47	0	3872
163704	52	10	1225202	0	48
159734	40	40	5136827	0	751
162866	3	50	151023	200	3722
154722	6	18	5112	21	3359
158640	12	37	1098944	300	1070
156149	24	26	2785939	200	2093
156198	27	5	129643	200	911
156385	4	28	46802	11	439
163453	28	51	3404140	200	388
164049	53	3	261233	0	1471
153936	10	3	109	20	3543
158366	36	12	980922	200	1096
158661	15	37	54386	10	1789
161751	47	2	146	331	94
161960	29	47	3450833	200	540
162227	17	48	2502761	100	1825
157208	31	24	706741	111	1188
163582	51	44	6009437	100	162
160202	21	42	2677530	0	3189
159165	39	5	210715	200	3904
160580	43	27	5255652	300	941
158728	23	37	562821	311	285
162720	32	49	3631390	300	656
154171	13	4	49532	0	985
158247	35	31	4939095	0	2651
161060	45	3	602	320	277
162460	48	46	5845164	0	2730
163481	51	31	6009342	200	3475
157352	13	32	1129530	0	2251
162670	26	49	567933	111	2972
157323	9	32	761588	300	1077
157546	7	33	621897	200	626
159825	41	12	1034064	200	1707
160452	43	11	1043471	300	3471
161323	37	45	4965028	0	1168
157728	30	33	146076	110	789
158022	3	35	151089	100	2082
158482	27	36	3093924	200	2743
159192	9	39	761599	300	2117
159925	41	25	5210189	0	679
160600	30	43	3492296	300	2679
154802	16	18	2446265	0	2565
155720	24	16	2785974	100	1547
159606	40	23	5136910	200	60
161384	45	44	5300408	100	127
154936	16	19	1183	131	2695
156777	29	26	690897	111	2239
157696	26	33	117841	110	1731
157427	32	22	3631403	100	3818
157829	11	34	1037671	100	2942
160041	40	41	5136925	200	3317
160846	44	19	1050306	11	1441
163864	31	52	3523991	0	171
158278	35	35	42789	321	519
158517	36	31	4943379	100	2573
163891	34	52	3988083	300	799
154897	11	19	1037575	200	2141
161521	18	46	2516027	200	2724
160151	14	42	1166182	300	1711
161277	31	45	3524083	200	3821
156248	12	27	232341	11	3198
157478	29	32	3450818	200	123
160889	44	24	5287452	300	2912
161892	47	20	5806944	0	361
161989	47	32	244055	310	394
162516	49	6	1173597	300	3561
163491	33	51	3954193	0	3753
155664	24	9	564014	100	1875
158142	18	35	2516058	300	2437
160930	30	44	3492491	0	3130
155877	25	13	117620	111	2623
157066	31	6	706643	300	395
157249	31	29	3524067	200	3818
161197	21	45	2677533	0	540
162690	49	28	5897373	100	487
162926	50	10	1180116	200	425
156428	9	28	761589	300	1980
157181	21	31	2677617	200	3873
164274	53	31	6183572	100	1528
154824	2	19	110191	100	1876
156455	28	12	681674	200	3601
160418	43	7	1043478	100	3399
156104	26	18	24773	121	2797
156456	28	12	681684	300	3348
158244	31	35	147488	110	2653
155874	13	25	49555	210	703
158265	35	33	4939195	200	922
160650	43	36	5255702	100	2745
162936	12	50	48222	10	407
162978	17	50	2502722	200	2738
154416	11	15	219554	100	588
158616	9	37	761595	300	241
154272	14	5	51440	200	3826
154505	16	8	494834	300	1319
156837	30	6	7013	121	789
157034	31	2	147500	300	3786
158146	35	18	980140	311	1061
159285	21	39	2677527	0	3704
162522	49	7	1173609	100	3350
158878	38	6	986293	0	1216
162136	48	5	245795	200	1051
163162	50	40	5927359	0	2658
155847	25	9	566995	300	2671
163093	50	31	5927449	200	15
155148	21	6	112128	111	3443
156031	26	9	567850	0	452
157090	31	9	706646	300	2778
157385	17	32	2502740	100	1138
159049	38	27	4970093	300	3770
159975	41	31	5210294	200	712
159292	39	21	210699	310	3488
160914	28	44	681756	11	630
161241	45	26	5300251	0	2350
162571	49	13	1173594	200	1772
155182	21	10	541919	300	3482
157907	34	20	3987993	300	2516
162324	29	48	3450834	200	2117
154967	2	20	110153	300	60
156307	19	27	22256	321	3666
157921	34	22	1898	131	2679
164192	21	53	2677451	300	1092
155892	25	15	567028	0	2239
158602	37	7	208292	111	2796
155024	20	9	23336	10	1428
157425	22	32	2740510	300	3337
160298	33	42	3954184	0	1224
162490	49	3	248216	100	175
153895	6	9	5119	10	2277
154316	11	14	219532	200	660
159088	38	32	4970340	200	2920
162006	35	47	4939111	0	3221
156842	7	30	621894	200	2713
157626	17	33	104584	310	922
161061	4	45	10507	10	220
155437	23	2	5697	310	2022
157609	15	33	1227618	200	49
160349	39	42	996249	311	978
158694	19	37	2547362	100	265
158944	38	14	986314	200	1258
163578	51	43	6009394	300	614
155067	20	14	539066	300	3319
160469	14	43	51463	10	3604
164100	53	9	261248	311	2293
155828	25	7	567020	0	1408
156891	13	30	1129857	300	317
159017	38	23	4970091	300	574
159617	25	40	567098	111	695
163843	28	52	3404181	300	3608
153760	6	5	22167	200	3326
153795	7	5	6229	11	3608
155301	6	22	513516	200	662
157915	34	21	3987992	300	2083
154512	16	9	494875	200	2767
159782	7	41	621945	300	1883
160440	10	43	798194	300	3319
163220	50	47	5927465	200	3876
154532	12	16	1098888	200	2117
155852	25	10	567023	0	2559
159503	40	10	215809	311	1055
164244	53	27	1233097	311	118
155258	20	21	2663867	300	169
156036	10	26	798218	100	881
157000	27	30	3093916	200	761
157182	21	31	2677376	300	3879
157949	34	26	3988252	0	2205
158175	35	22	4939086	0	2221
155395	18	22	2516003	200	3701
155353	13	22	1129520	0	1168
159071	38	30	986381	111	600
156399	28	5	142196	200	519
161300	34	45	802154	111	2207
162160	48	8	1162175	200	1036
162210	15	48	53	41	1691
164036	53	1	53	0	1691
155253	21	19	2677605	200	2971
157861	15	34	1227700	100	2995
154700	3	18	150990	200	604
158965	17	38	506143	311	1136
159803	10	41	167563	11	2511
160870	44	22	1050309	11	3704
154247	14	2	51445	100	3429
155009	20	7	539070	100	3728
155876	25	13	567026	0	3261
156822	30	4	146064	200	2130
158606	8	37	695409	100	2732
159115	36	38	4943385	100	656
164222	25	53	567108	111	3650
155736	24	18	2785972	100	2797
163732	14	52	1166152	200	638
156987	30	25	393	130	277
156618	29	6	690827	200	3777
162683	49	27	5897290	200	967
155402	19	22	2547347	100	1867
161678	38	46	208549	110	3820
161671	37	46	4965128	200	2953
157618	16	33	2446028	300	2546
160987	37	44	208276	110	3222
157167	31	19	3523958	0	2715
163250	51	2	253119	300	282
163921	38	52	566	130	1496
164158	17	53	2502765	100	2309
153876	9	3	33474	100	1427
154835	19	3	106550	0	1701
160587	43	28	5255613	200	387
163172	50	41	5927458	200	674
161485	46	13	1102196	200	3372
161735	46	45	5545407	0	1734
164176	19	53	515571	311	3412
154230	12	13	232276	100	2466
155075	20	15	539067	300	3611
161771	5	47	255491	300	373
164058	53	4	261242	100	3084
153765	6	6	106110	300	634
154389	15	7	259948	200	69
154854	19	5	22252	311	2429
158533	36	33	4943380	100	2607
160473	43	14	45686	10	3738
164293	34	53	3988279	0	3166
158770	37	28	985233	111	2574
158786	37	30	985235	111	3585
158027	35	3	207077	200	1709
161649	34	46	3988371	200	3166
162373	35	48	207092	310	3483
162759	37	49	4965131	200	2431
157307	7	32	621932	300	3270
159436	40	2	215792	0	2484
160065	42	3	45579	111	968
163138	50	37	5927356	0	1486
153707	5	2	2750	11	475
154379	15	6	54379	11	645
156956	30	21	3492468	0	2479
159206	11	39	1037676	100	262
159692	40	34	5136919	200	388
154667	17	14	506069	0	2183
154848	5	19	255502	100	1013
155640	24	6	564011	100	1731
161874	18	47	2516028	200	223
155021	9	20	761622	100	1292
157099	11	31	219621	11	172
158402	17	36	2502710	200	3388
163100	50	32	5927450	200	3488
156894	30	13	699727	200	429
153674	3	2	7198	100	146
162218	16	48	2446295	0	488
159980	32	41	3631381	300	1037
163814	52	24	6147519	200	1835
154909	19	12	515491	200	970
161505	16	46	2446391	200	3746
161798	47	8	1154580	200	3794
163120	35	50	4939212	200	2680
155557	23	17	116633	310	1291
159079	38	31	986382	111	2573
164150	16	53	494948	111	1352
155076	16	20	2446267	0	2260
156899	14	30	1166171	300	3074
163153	39	50	996258	311	210
163515	36	51	4943259	0	1470
157847	13	34	1129860	300	3532
157934	24	34	2785949	200	1360
158907	10	38	798230	100	3000
162250	20	48	539140	11	2733
154710	18	4	21898	11	603
155790	25	2	117614	200	1273
156073	26	14	567868	200	2944
158184	35	23	4939225	100	100
159374	32	39	3631420	100	3474
161251	45	27	5300351	200	1399
163152	39	50	5016961	200	217
163167	41	50	218807	110	672
156917	30	16	30591	121	2113
161941	47	26	50780	321	1161
163217	47	50	1154662	311	3871
159653	40	29	1019743	311	2995
156259	13	27	1129853	300	198
158751	26	37	2806078	200	2294
160740	6	44	513538	200	3360
156310	27	19	3093904	200	1619
156756	24	29	2785845	0	1446
160319	42	35	45584	121	719
161207	22	45	2740770	200	3583
154289	14	7	246672	300	472
155174	21	9	541918	300	2843
160806	44	14	46012	10	3338
161221	24	45	2785861	0	1522
155510	12	23	232337	11	2094
153701	4	4	10485	300	582
157271	32	2	152486	300	494
159970	31	41	147493	110	714
161978	47	31	5806955	0	3879
155401	19	22	2547209	0	1448
155218	15	21	1227645	300	3435
156333	27	22	3093948	100	2982
157858	34	14	802095	200	2957
162325	29	48	3450647	300	2003
155921	19	25	2547350	100	3301
162408	40	48	5136835	0	3475
163851	29	52	3450650	300	3417
163992	47	52	5806976	0	3664
157433	23	32	5695	320	2268
160943	44	31	5287499	100	3575
155625	24	4	116955	200	3185
157606	33	14	794583	300	620
160525	21	43	2677531	0	280
163201	45	50	1053027	311	3852
159875	19	41	2547325	200	2767
161925	47	24	50782	321	1161
156474	15	28	1227695	100	3428
157430	23	32	2780152	0	2616
160487	16	43	2446387	200	2258
154056	10	11	167504	100	256
160061	3	42	151095	100	2456
164113	53	11	1233007	0	2870
154221	11	13	10156	10	1955
158316	36	6	980903	0	1216
162999	50	19	249511	310	2658
153882	4	9	46724	300	993
159594	22	40	2740768	200	1090
162333	30	48	3492302	300	3669
162702	30	49	699793	111	2347
159172	39	6	996174	200	70
158994	21	38	2677526	0	1918
161126	12	45	1098994	100	3583
154084	4	12	2410	10	3417
154464	16	3	102133	200	1259
158054	7	35	621980	100	2402
158379	14	36	1166178	300	3008
162870	50	3	249526	200	3651
163933	52	39	6147572	100	388
154775	18	12	508842	100	3701
155929	20	25	2663870	300	1244
161500	46	15	48379	110	1227
155920	19	25	2547212	0	2791
158707	37	20	4965102	200	703
163622	51	49	6009401	300	474
164295	34	53	3988378	200	663
154344	2	15	23033	100	3274
160599	30	43	3492588	200	2264
161051	45	2	222695	200	382
162696	29	49	3450648	300	241
164142	15	53	1227719	100	2305
164358	53	42	6183581	100	1472
159389	34	39	3988364	200	3174
155294	5	22	255465	300	3881
156438	28	10	681693	100	3327
164281	53	32	6183433	0	864
155412	20	22	2663869	300	3601
157863	15	34	1227659	300	811
157918	22	34	2740759	200	1891
161752	3	47	31703	11	277
162243	19	48	2547374	100	3475
159613	40	24	5136949	100	1675
159813	11	41	1037597	200	1448
155371	15	22	1227607	200	456
154086	4	12	46717	200	3792
158051	35	6	980067	200	922
163982	52	45	6147538	200	3604
162196	13	48	238589	211	985
162349	32	48	3631389	300	2759
159537	15	40	1227709	100	1215
161737	46	45	5545506	200	1567
163586	45	51	5300410	100	160
161229	25	45	2801693	0	3101
163611	48	51	5845268	200	3087
157407	32	19	3631359	300	1616
158891	8	38	695410	100	1433
159033	38	25	4970089	300	214
161256	28	45	3404173	300	307
163965	52	43	6147575	100	3393
155648	24	7	564012	100	751
156596	4	29	46803	11	202
153692	3	4	7192	200	275
159482	8	40	695334	200	1647
160907	27	44	3093971	100	2753
154175	5	13	2752	10	1632
155105	20	19	2663866	300	1340
155302	6	22	513556	300	388
155940	25	21	2801768	200	2971
156922	17	30	2502702	200	3587
162535	9	49	7532	221	1153
154632	10	17	798208	100	1871
156424	28	8	681680	300	3430
158114	35	14	980085	100	1391
158600	7	37	621939	300	3112
162454	48	45	5845262	200	1262
158825	37	35	4965018	0	1568
161823	47	11	244050	311	3726
163651	52	3	11959	310	3657
155928	20	25	2663830	200	1001
160267	29	42	6908	120	2890
162001	34	47	3988079	300	2103
163447	51	27	1196765	11	2916
154266	5	14	2753	10	3289
156719	19	29	106568	310	2912
159811	11	41	10144	21	2229
161026	42	44	5246586	0	1620
154517	10	16	798167	300	2511
154811	17	18	2502729	100	1138
156669	13	29	1129897	100	3245
163266	51	4	253121	300	648
158011	34	34	3988006	300	3347
157912	34	21	3988247	0	2103
159339	39	27	5016938	200	791
162169	48	9	245804	311	1721
162307	27	48	3093975	100	3857
163753	52	16	54246	321	1448
157396	32	18	152501	10	261
154940	19	16	2547344	100	2767
158835	37	36	4965120	200	3081
159846	15	41	1227666	300	1055
155597	23	22	116638	310	1378
158108	35	13	42783	310	2615
158309	36	5	207312	100	2334
163575	51	43	253141	10	389
157539	6	33	513527	200	94
158536	34	36	3988262	0	2743
158971	18	38	2516100	100	2290
159687	34	40	802153	111	1619
160784	44	11	1050226	200	3552
160963	34	44	802155	111	2860
157164	19	31	2547357	100	2696
158670	16	37	494932	111	2525
162913	9	50	761652	100	2746
154900	19	11	515500	100	2426
155911	25	17	2801413	300	2767
153800	6	7	106101	200	578
155396	18	22	2516043	300	3360
155002	20	6	539048	200	3488
156845	30	7	7012	121	2183
160263	42	28	1041623	111	2537
164181	20	53	539145	11	1359
154511	16	9	21319	110	21
155358	22	13	5611	121	1120
156854	30	8	699722	200	3180
155042	20	11	539053	200	3336
158430	36	20	4943327	200	1465
161759	47	3	11264	310	125
161415	5	46	2755	21	737
155556	23	17	2780235	200	180
160206	42	21	5246563	0	2912
160568	26	43	2805792	300	1023
154264	14	4	51439	200	3703
154876	19	8	515497	100	1647
157557	33	8	794604	200	30
158931	13	38	1129905	100	3698
163058	27	50	3093936	200	2127
154507	9	16	761620	100	751
160877	23	44	562831	311	1278
162124	4	48	225045	200	819
156176	3	27	1668	21	2780
158045	6	35	106179	11	1066
160886	44	24	1050311	11	1702
157273	3	32	151082	100	453
159069	30	38	3492289	300	501
163560	51	41	6009432	100	2010
155679	24	11	563993	0	2514
156940	30	19	3492466	0	2241
161920	24	47	2785962	200	1226
161991	33	47	166705	110	3661
162933	50	11	1180127	100	179
163836	52	27	6147421	0	2522
154106	12	6	232248	200	476
157009	28	30	3404160	300	757
157422	22	32	2740658	0	3561
155208	14	21	1166201	100	3767
161714	46	42	5545314	300	1472
162239	48	18	5845274	100	831
163234	50	49	5927368	0	3485
160020	41	37	588	130	278
160458	43	12	1043483	100	3349
163098	50	32	5927351	0	3457
155204	21	13	5433	121	3058
159860	17	41	2502712	200	3333
162725	33	49	3954191	0	3360
163021	50	22	5927480	100	410
153883	9	4	33466	0	1545
158473	26	36	567919	111	316
160219	23	42	2780300	100	2106
162578	49	14	1173616	100	3387
162511	6	49	513543	200	3360
154325	12	14	232266	300	588
156187	4	27	225064	300	1710
161552	22	46	114963	110	1296
162630	21	49	1298	131	486
158018	35	2	207080	100	1572
158832	36	37	42833	321	3617
160834	18	44	508903	11	275
161974	31	47	3523986	0	3871
154231	12	13	232255	200	1965
156074	26	14	567838	300	1600
159190	9	39	761640	100	1104
163973	52	44	6147578	100	3349
157259	31	31	3523970	0	58
159330	39	26	5016977	100	1867
163064	28	50	681762	11	3440
164059	53	4	261238	200	1433
158272	35	34	4939236	100	316
156055	26	12	567853	0	2735
160764	9	44	33491	210	1153
160852	20	44	2663851	200	2
161202	45	21	5300383	100	527
157924	23	34	2780154	0	2953
160958	44	33	1050320	11	3825
161846	47	14	1154586	200	3442
156202	6	27	513521	200	3214
161216	23	45	562830	311	1059
163078	50	29	5927447	200	3844
164109	11	53	45446	10	3214
161158	16	45	494939	111	3200
161516	46	17	1102249	111	2253
155096	20	18	2663824	200	634
162009	35	47	207091	310	3115
162704	30	49	3492303	300	1163
159526	40	13	1019665	200	767
154583	4	17	46791	11	1220
154974	3	20	150993	200	371
158425	20	36	2663924	100	2874
158805	33	37	3954179	0	877
158854	38	3	208556	0	2215
163489	51	32	6009343	200	2
160968	44	34	5287420	200	2574
161748	47	2	244038	0	177
162203	14	48	1166230	100	1002
162924	50	10	1180103	0	444
156427	9	28	159529	211	1801
158953	38	15	986287	300	2082
164366	53	43	6183582	100	2984
156889	13	30	1129898	100	3558
159838	14	41	1166181	300	2079
163052	50	26	5927345	0	1129
158335	36	8	207316	311	1314
158394	16	36	2446383	200	142
153879	4	9	10495	11	1292
154631	10	17	35338	10	2247
159405	36	39	4943346	200	1472
160405	6	43	106187	11	3536
163842	28	52	3404141	200	3336
153910	9	7	159447	300	1531
154914	13	19	1129845	300	3341
156750	23	29	2780248	200	970
160759	44	8	1050244	100	3311
153690	3	4	1669	11	171
158845	2	38	110168	300	1391
156843	7	30	621935	300	1340
159057	38	28	4970095	300	2868
160982	44	36	46016	21	2680
162381	36	48	207321	310	381
156241	11	27	1037664	100	799
160389	4	43	10505	10	142
162546	49	10	1173612	100	3638
162677	27	49	3093836	0	1857
154696	18	2	105168	200	251
155000	20	6	301	31	3633
155759	24	21	2785837	0	1303
160940	31	44	3524082	200	3418
163216	47	50	5807072	200	3881
162941	50	12	1180128	100	416
158858	4	38	10500	10	1143
159266	39	18	5016968	100	3552
161923	47	24	5807086	100	1268
162813	44	49	5287435	200	278
154414	15	10	259961	300	275
157965	34	28	168420	110	1780
160057	42	2	45578	111	1273
161451	46	9	1102179	0	460
163190	44	50	222169	10	3535
154255	14	3	51446	100	3834
155946	25	22	2801670	0	1224
161053	3	45	31701	11	269
153759	6	5	22175	100	3584
163775	52	19	6147551	100	1563
158987	20	38	2663926	100	2874
159691	40	34	5136959	100	2482
160311	42	34	1041628	111	1651
161840	14	47	11396	21	3767
164359	53	42	6183541	200	230
155245	21	18	2677604	200	394
157639	19	33	2547220	0	1090
161477	46	12	1102195	200	1392
156211	7	27	621931	300	791
161690	46	39	5545311	300	2854
157012	30	28	3492574	200	1130
162608	18	49	2516071	300	656
159499	10	40	798191	300	911
162674	49	26	5897370	100	864
155969	25	25	2801419	300	3301
158963	17	38	2502750	100	1408
160878	44	23	1050310	11	3078
156162	26	25	2805714	300	262
154300	9	14	1791	221	1743
156207	27	6	6259	321	2546
156461	28	13	142207	11	1300
160863	44	21	5287487	100	219
162070	43	47	220784	10	165
155947	25	22	24730	121	1539
156367	27	27	27203	321	3347
160631	34	43	3988367	200	2971
158199	35	25	4939089	0	767
156330	22	27	2740752	200	1699
160320	42	35	5246678	200	5
160739	6	44	513619	100	3790
162298	26	48	2805992	0	2193
158035	35	4	207078	200	2569
159313	39	24	5016836	0	2918
159443	3	40	151053	300	1773
154096	12	5	2472	10	3356
160075	42	4	220346	300	1057
157657	21	33	2677619	200	3552
155327	22	9	554764	0	1843
159721	38	40	4970160	300	1981
160657	43	37	45691	21	2752
160698	43	42	5255707	100	1000
153931	10	2	35324	300	3421
154717	5	18	255461	300	642
156545	24	28	2785943	200	2700
163291	8	51	145190	11	3818
154514	10	16	35337	10	2095
156566	28	26	3404153	300	1615
157651	33	20	3954162	0	3534
156446	28	11	681694	100	3465
163183	43	50	5255717	100	3507
156369	2	28	290	20	525
159139	39	2	210708	0	3881
162054	41	47	5210211	0	2997
162622	20	49	2663938	100	471
159366	31	39	147492	110	123
159887	41	20	5210283	200	1577
163880	33	52	3954194	0	5
164260	53	29	1233100	311	1734
156703	17	29	104581	310	3003
157629	33	17	3954257	200	2349
161204	45	21	222682	310	526
162200	48	13	1162180	200	416
163362	51	16	6009367	300	1789
160297	42	32	5246428	300	2323
160781	11	44	1037642	300	3349
157936	34	24	3988351	200	2237
157989	34	31	168423	110	2071
158033	35	4	207074	0	1577
161606	46	28	5545247	300	788
154682	17	16	2502590	0	2671
157482	32	29	3631329	200	360
158403	17	36	506145	311	1136
159161	5	39	255442	200	3815
161613	46	29	5545490	200	1688
163632	51	51	6009439	100	40
163857	30	52	699795	111	1278
154545	16	13	494849	300	3317
161253	28	45	681757	11	414
161305	45	34	5300358	200	1494
163953	42	52	220367	110	1456
156597	4	29	225108	100	220
159541	40	15	1019677	100	1215
154249	14	2	51441	300	3666
157578	11	33	1037630	300	276
162023	37	47	564	130	1356
162699	49	29	5897292	200	471
156282	16	27	2446373	200	110
160902	44	26	1050313	11	1702
163053	50	26	5927484	100	1278
163644	3	52	31708	11	3834
155948	25	22	2801769	200	2021
159922	25	41	567095	111	3255
159605	40	23	5136948	100	1491
162828	46	49	232935	110	2340
157308	32	7	31959	10	3661
159792	41	8	218800	111	1039
162155	8	48	695421	100	3200
154617	8	17	695307	200	1695
157682	24	33	324	330	1066
162165	9	48	761609	300	3499
156800	2	30	292	20	2912
158256	35	32	4939230	100	1792
159074	31	38	3523977	0	2553
159444	40	3	215793	0	2210
158357	36	11	980931	100	1496
163082	30	50	3492596	200	1006
155045	12	20	1098971	100	3897
155572	23	19	2780237	200	1163
162684	49	27	5897330	300	2925
155273	22	2	114973	200	3459
156623	7	29	621934	300	3676
160854	44	20	1050307	11	645
162147	7	48	621994	100	3180
163389	20	51	2663858	200	388
154915	19	13	515479	0	21
160527	21	43	2677628	200	453
159076	31	38	3524074	200	2580
161011	40	44	5136970	100	2049
162877	50	4	249531	100	3762
155871	25	12	567008	300	1224
159255	17	39	2502711	200	1176
155200	13	21	1129887	100	2840
161573	46	24	5545487	200	863
164346	41	53	218809	110	262
157168	31	19	706735	111	2696
158715	37	21	4965103	200	1356
159360	30	39	3492292	300	2723
160338	38	42	4970251	0	214
163866	31	52	3524090	200	242
155025	20	9	539072	100	1721
157683	33	24	3954166	0	3222
162922	10	50	798161	200	424
159101	34	38	3988067	300	174
159148	39	3	210717	100	3872
159144	3	39	151093	100	3826
160728	44	4	222150	200	604
163531	38	51	4970260	0	1470
155915	18	25	2516044	300	1808
159936	41	26	5210046	300	182
163640	52	2	259467	0	3483
154690	2	18	5326	10	340
154837	19	3	106554	200	2456
163056	27	50	3093837	0	2118
164129	53	13	1233009	0	3372
155526	14	23	246750	11	2059
158673	37	16	4964999	0	3551
161380	44	45	5287511	100	471
155808	5	25	53400	11	2323
157125	14	31	1166131	200	388
157751	33	33	3954175	0	94
158261	33	35	3954278	200	1066
159322	39	25	5016976	100	1456
159386	39	33	5016944	200	70
160003	35	41	4939202	200	743
161190	20	45	2663932	100	442
154134	10	12	167484	200	285
154783	18	13	508843	100	2067
156002	26	5	117821	300	874
156387	4	28	225025	200	145
160586	43	28	5255695	100	618
164378	45	53	5300416	100	1606
164408	53	48	261252	310	3542
154254	14	3	11402	11	3636
156412	7	28	621933	300	3470
156824	5	30	53405	11	2662
158580	37	4	208280	300	926
159112	38	35	4970345	200	1360
161075	45	5	222698	200	357
161132	45	12	222704	311	3728
157625	17	33	2502705	200	2349
155418	21	22	542011	111	3568
164287	33	53	3954294	200	1224
156026	26	8	567822	300	3240
156158	25	26	2801420	300	3428
158721	37	22	4965005	0	1789
163351	51	15	11659	21	3359
157043	4	31	46805	11	3724
158424	20	36	539128	11	2134
161542	46	20	5545239	300	788
159862	41	17	1034118	111	2719
155537	15	23	1227650	300	1370
159959	41	29	5210292	200	3211
160765	9	44	761605	300	1764
154374	15	5	54373	300	3282
158618	37	9	208294	111	1077
163714	52	11	1225216	200	190
156371	2	28	110120	200	655
155309	7	22	621886	200	62
156611	29	5	144132	300	344
161929	25	47	2801503	300	2882
163099	50	32	5927486	100	3443
163787	21	52	23464	121	3617
153725	5	5	718	10	197
154198	13	7	238508	300	1082
163279	51	6	253128	11	3487
163335	51	13	11660	21	1986
164011	49	52	5897355	300	3272
154633	10	17	798127	200	1319
154957	19	18	2547302	200	1130
164068	53	5	12025	310	1999
158796	37	31	4964871	300	1388
159610	24	40	2785958	200	3428
160518	20	43	2663930	100	611
154435	15	13	2810	21	1743
156954	21	30	2677616	200	1656
158308	36	5	207304	0	3168
162395	38	48	4970168	300	381
154205	13	8	2549	221	2175
154297	14	8	246673	300	275
154377	6	15	106109	200	51
155984	26	3	5777	110	2599
158783	30	37	3492581	200	686
161413	46	4	232925	200	2121
157772	4	34	46808	11	2691
159175	7	39	621903	200	535
162639	22	49	2740774	200	3563
154518	16	10	494863	0	1231
161320	45	36	5300399	100	2439
164062	5	53	255537	100	2010
154903	12	19	232333	11	1090
162793	49	41	248231	10	2089
161373	43	45	5255630	200	416
162171	10	48	798241	100	2443
155663	24	9	563991	0	452
157118	13	31	1129858	300	866
159793	41	8	1034060	200	1319
156717	19	29	2547355	100	2861
157048	31	4	7062	110	3725
162137	48	5	11373	310	2759
154257	14	3	51442	300	3274
154400	9	15	159466	100	1711
156366	27	27	3093913	200	1272
157086	9	31	761592	300	2608
158157	20	35	2663844	200	1649
160725	4	44	225082	300	172
161442	8	46	695377	300	2164
162915	9	50	761611	300	2739
155730	24	17	116937	310	2586
160347	39	42	5016992	100	1931
154479	16	5	21317	111	2131
160560	25	43	2801498	300	2266
